,Name,Replacement,Frequency
81152,Tambunga,proper_name_surname,0.0
81153,Tamburello,proper_name_surname,0.0
81154,Tamburino,proper_name_surname,0.0
81155,Tamburo,proper_name_surname,0.0
81156,Tamburrelli,proper_name_surname,0.0
81157,Tamburri,proper_name_surname,0.0
81158,Tamburrino,proper_name_surname,0.0
81159,Tamburro,proper_name_surname,0.0
81160,Tameika,proper_name_male,0.002
81161,Tameka,proper_name_male,0.013
81162,Tamekia,proper_name_male,0.002
81163,Tamela,proper_name_male,0.006
81164,Tamer,proper_name_surname,0.0
81165,Tamera,proper_name_male,0.009
81166,Tameron,proper_name_surname,0.0
81167,Tames,proper_name_surname,0.0
81168,Tamesha,proper_name_male,0.002
81169,Tamez,proper_name_surname,0.002
81170,Tami,proper_name_male,0.027
81171,Tamica,proper_name_male,0.002
81172,Tamie,proper_name_male,0.003
81173,Tamika,proper_name_male,0.022
81174,Tamiko,proper_name_male,0.003
81175,Tamimi,proper_name_surname,0.0
81176,Tamisha,proper_name_male,0.001
81177,Tamiya,proper_name_surname,0.0
81178,Tamkin,proper_name_surname,0.0
81179,Tamlin,proper_name_surname,0.0
81180,Tamm,proper_name_surname,0.0
81181,Tammara,proper_name_male,0.002
81182,Tammaro,proper_name_surname,0.001
81183,Tammen,proper_name_surname,0.0
81184,Tammera,proper_name_male,0.001
81185,Tammi,proper_name_male,0.011
81186,Tammie,proper_name_male,0.026
81187,Tamminen,proper_name_surname,0.0
81188,Tammo,proper_name_surname,0.0
81189,Tammy,proper_name_male,0.259
81190,Tamondong,proper_name_surname,0.0
81191,Tamplin,proper_name_surname,0.001
81192,Tamporello,proper_name_surname,0.0
81193,Tamra,proper_name_male,0.009
81194,Tams,proper_name_surname,0.0
81195,Tamulis,proper_name_surname,0.0
81196,Tamura,proper_name_surname,0.001
81197,Tan,proper_name_surname,0.005
81198,Tana,proper_name_male,0.006
81199,Tanabe,proper_name_surname,0.0
81200,Tanaka,proper_name_surname,0.003
81201,Tanberg,proper_name_surname,0.0
81202,Tancer,proper_name_surname,0.0
81203,Tancredi,proper_name_surname,0.0
81204,Tande,proper_name_surname,0.0
81205,Tandetzke,proper_name_surname,0.0
81206,Tandon,proper_name_surname,0.0
81207,Tandra,proper_name_male,0.001
81208,Tandus,proper_name_surname,0.0
81209,Tandy,proper_name_male,0.001
81210,Taneja,proper_name_surname,0.0
81211,Taneka,proper_name_male,0.001
81212,Tanen,proper_name_surname,0.0
81213,Tanenbaum,proper_name_surname,0.0
81214,Tanequodle,proper_name_surname,0.0
81215,Tanesha,proper_name_male,0.003
81216,Taney,proper_name_surname,0.0
81217,Tang,proper_name_surname,0.006
81218,Tangabekyan,proper_name_surname,0.0
81219,Tangari,proper_name_surname,0.0
81220,Tangaro,proper_name_surname,0.0
81221,Tangela,proper_name_male,0.003
81222,Tangeman,proper_name_surname,0.0
81223,Tangen,proper_name_surname,0.0
81224,Tangerman,proper_name_surname,0.0
81225,Tangert,proper_name_surname,0.0
81226,Tangney,proper_name_surname,0.0
81227,Tango,proper_name_surname,0.0
81228,Tangredi,proper_name_surname,0.0
81229,Tangren,proper_name_surname,0.0
81230,Tangri,proper_name_surname,0.0
81231,Tanguay,proper_name_surname,0.001
81232,Tanguma,proper_name_surname,0.0
81233,Tanh,proper_name_surname,0.0
81234,Tani,proper_name_surname,0.0
81235,Tania,proper_name_male,0.013
81236,Tanigawa,proper_name_surname,0.0
81237,Taniguchi,proper_name_surname,0.0
81238,Tanika,proper_name_male,0.003
81239,Tanikella,proper_name_surname,0.0
81240,Tanimoto,proper_name_surname,0.0
81241,Tanious,proper_name_surname,0.0
81242,Tanis,proper_name_surname,0.0
81243,Tanisha,proper_name_male,0.012
81244,Tanja,proper_name_male,0.002
81245,Tank,proper_name_surname,0.0
81246,Tankard,proper_name_surname,0.0
81247,Tanke,proper_name_surname,0.0
81248,Tanker,proper_name_surname,0.0
81249,Tankersley,proper_name_surname,0.002
81250,Tankersly,proper_name_surname,0.0
81251,Tankesly,proper_name_surname,0.0
81252,Tanks,proper_name_surname,0.0
81253,Tanksley,proper_name_surname,0.001
81254,Tankson,proper_name_surname,0.0
81255,Tankxley,proper_name_surname,0.0
81256,Tann,proper_name_surname,0.001
81257,Tanna,proper_name_male,0.002
81258,Tannahill,proper_name_surname,0.0
81259,Tannazzo,proper_name_surname,0.0
81260,Tannehill,proper_name_surname,0.001
81261,Tannen,proper_name_surname,0.0
81262,Tannenbaum,proper_name_surname,0.001
81263,Tanner,proper_name_surname,0.019
81264,Tannery,proper_name_surname,0.0
81265,Tanney,proper_name_surname,0.0
81266,Tanniehill,proper_name_surname,0.0
81267,Tannous,proper_name_surname,0.0
81268,Tanon,proper_name_surname,0.0
81269,Tanori,proper_name_surname,0.0
81270,Tanoue,proper_name_surname,0.0
81271,Tanous,proper_name_surname,0.0
81272,Tanouye,proper_name_surname,0.001
81273,Tansey,proper_name_surname,0.001
81274,Tansil,proper_name_surname,0.0
81275,Tanski,proper_name_surname,0.0
81276,Tansley,proper_name_surname,0.0
81277,Tant,proper_name_surname,0.001
81278,Tantillo,proper_name_surname,0.0
81279,Tanton,proper_name_surname,0.0
81280,Tantum,proper_name_surname,0.0
81281,Tanweer,proper_name_surname,0.0
81282,Tanya,proper_name_male,0.089
81283,Tanzer,proper_name_surname,0.0
81284,Tanzi,proper_name_surname,0.0
81285,Tanzman,proper_name_surname,0.0
81286,Tanzosch,proper_name_surname,0.0
81287,Tao,proper_name_surname,0.001
81288,Taomoto,proper_name_surname,0.0
81289,Taormina,proper_name_surname,0.001
81290,Tapaha,proper_name_surname,0.0
81291,Tapales,proper_name_surname,0.0
81292,Tapanes,proper_name_surname,0.0
81293,Tapaoan,proper_name_surname,0.0
81294,Tapat,proper_name_surname,0.0
81295,Tape,proper_name_surname,0.0
81296,Taper,proper_name_surname,0.0
81297,Taphous,proper_name_surname,0.0
81298,Tapia,proper_name_surname,0.01
81299,Tapian,proper_name_surname,0.0
81300,Tapija,proper_name_surname,0.0
81301,Tapio,proper_name_surname,0.0
81302,Tapley,proper_name_surname,0.002
81303,Taplin,proper_name_surname,0.001
81304,Tapp,proper_name_surname,0.003
81305,Tappa,proper_name_surname,0.0
81306,Tappan,proper_name_surname,0.0
81307,Tappe,proper_name_surname,0.0
81308,Tappeiner,proper_name_surname,0.0
81309,Tappen,proper_name_surname,0.0
81310,Tappendorf,proper_name_surname,0.0
81311,Tapper,proper_name_surname,0.001
81312,Tappin,proper_name_surname,0.0
81313,Tappis,proper_name_surname,0.0
81314,Taps,proper_name_surname,0.0
81315,Tapscott,proper_name_surname,0.001
81316,Taque,proper_name_surname,0.0
81317,Tara,proper_name_male,0.107
81318,Tarabokija,proper_name_surname,0.0
81319,Taraborelli,proper_name_surname,0.0
81320,Tarah,proper_name_male,0.002
81321,Tarallo,proper_name_surname,0.0
81322,Taran,proper_name_surname,0.0
81323,Tarangelo,proper_name_surname,0.0
81324,Tarango,proper_name_surname,0.002
81325,Tarantino,proper_name_surname,0.001
81326,Taranto,proper_name_surname,0.001
81327,Taras,proper_name_surname,0.0
81328,Taraschke,proper_name_surname,0.0
81329,Tarascio,proper_name_surname,0.0
81330,Tarasuik,proper_name_surname,0.0
81331,Taray,proper_name_surname,0.0
81332,Tarazon,proper_name_surname,0.0
81333,Tarbell,proper_name_surname,0.001
81334,Tarbert,proper_name_surname,0.0
81335,Tarbet,proper_name_surname,0.0
81336,Tarbor,proper_name_surname,0.0
81337,Tarboro,proper_name_surname,0.0
81338,Tarbox,proper_name_surname,0.001
81339,Tarbutton,proper_name_surname,0.0
81340,Tardie,proper_name_surname,0.0
81341,Tardif,proper_name_surname,0.001
81342,Tardiff,proper_name_surname,0.002
81343,Tardio,proper_name_surname,0.0
81344,Tardugno,proper_name_surname,0.0
81345,Tarduno,proper_name_surname,0.0
81346,Tardy,proper_name_surname,0.001
81347,Tarella,proper_name_surname,0.0
81348,Taren,proper_name_male,0.001
81349,Targett,proper_name_surname,0.0
81350,Tari,proper_name_male,0.001
81351,Tarin,proper_name_surname,0.001
81352,Tariq,proper_name_surname,0.0
81353,Tarka,proper_name_surname,0.0
81354,Tarkenton,proper_name_surname,0.0
81355,Tarkey,proper_name_surname,0.0
81356,Tarkington,proper_name_surname,0.001
81357,Tarkowski,proper_name_surname,0.0
81358,Tarleton,proper_name_surname,0.001
81359,Tarley,proper_name_surname,0.0
81360,Tarling,proper_name_surname,0.0
81361,Tarlow,proper_name_surname,0.0
81362,Tarlton,proper_name_surname,0.0
81363,Tarman,proper_name_surname,0.0
81364,Tarmey,proper_name_surname,0.0
81365,Tarner,proper_name_surname,0.0
81366,Tarnoff,proper_name_surname,0.0
81367,Tarnowski,proper_name_surname,0.001
81368,Tarone,proper_name_surname,0.0
81369,Tarpey,proper_name_surname,0.0
81370,Tarpley,proper_name_surname,0.001
81371,Tarpy,proper_name_surname,0.0
81372,Tarquinio,proper_name_surname,0.0
81373,Tarr,proper_name_surname,0.002
81374,Tarra,proper_name_male,0.001
81375,Tarran,proper_name_surname,0.0
81376,Tarrance,proper_name_surname,0.001
81377,Tarrant,proper_name_surname,0.002
81378,Tarrants,proper_name_surname,0.0
81379,Tarras,proper_name_surname,0.0
81380,Tarrats,proper_name_surname,0.0
81381,Tarrence,proper_name_surname,0.0
81382,Tarrenis,proper_name_surname,0.0
81383,Tarricone,proper_name_surname,0.0
81384,Tarrien,proper_name_surname,0.0
81385,Tarring,proper_name_surname,0.0
81386,Tarris,proper_name_surname,0.0
81387,Tarro,proper_name_surname,0.0
81388,Tarry,proper_name_surname,0.001
81389,Tarsha,proper_name_male,0.003
81390,Tarshis,proper_name_surname,0.0
81391,Tarsis,proper_name_surname,0.0
81392,Tarski,proper_name_surname,0.0
81393,Tart,proper_name_surname,0.001
81394,Tartaglia,proper_name_surname,0.001
81395,Tartaglino,proper_name_surname,0.0
81396,Tartaglione,proper_name_surname,0.0
81397,Tartamella,proper_name_surname,0.0
81398,Tartar,proper_name_surname,0.0
81399,Tarte,proper_name_surname,0.0
81400,Tarter,proper_name_surname,0.001
81401,Tartsah,proper_name_surname,0.0
81402,Tartt,proper_name_surname,0.001
81403,Taruc,proper_name_surname,0.0
81404,Taruer,proper_name_surname,0.0
81405,Tarufelli,proper_name_surname,0.0
81406,Tarver,proper_name_surname,0.003
81407,Tarvin,proper_name_surname,0.001
81408,Tarvis,proper_name_surname,0.0
81409,Tarwater,proper_name_surname,0.001
81410,Taryn,proper_name_male,0.007
81411,Tarzia,proper_name_surname,0.0
81412,Tasby,proper_name_surname,0.0
81413,Tasch,proper_name_surname,0.0
81414,Taschereau,proper_name_surname,0.0
81415,Taschler,proper_name_surname,0.0
81416,Taschner,proper_name_surname,0.0
81417,Tash,proper_name_surname,0.001
81418,Tasha,proper_name_male,0.03
81419,Tashia,proper_name_male,0.002
81420,Tashima,proper_name_surname,0.0
81421,Tashina,proper_name_male,0.001
81422,Tashiro,proper_name_surname,0.0
81423,Tashjian,proper_name_surname,0.0
81424,Tashman,proper_name_surname,0.0
81425,Tasia,proper_name_male,0.001
81426,Tasker,proper_name_surname,0.001
81427,Taskey,proper_name_surname,0.0
81428,Tasler,proper_name_surname,0.0
81429,Tasma,proper_name_surname,0.0
81430,Tassa,proper_name_surname,0.0
81431,Tasse,proper_name_surname,0.0
81432,Tassey,proper_name_surname,0.0
81433,Tassie,proper_name_surname,0.0
81434,Tassin,proper_name_surname,0.0
81435,Tassinari,proper_name_surname,0.0
81436,Tasso,proper_name_surname,0.0
81437,Tasson,proper_name_surname,0.0
81438,Tassone,proper_name_surname,0.001
81439,Tassoni,proper_name_surname,0.0
81440,Tastet,proper_name_surname,0.0
81441,Tasto,proper_name_surname,0.0
81442,Tat,proper_name_surname,0.0
81443,Tata,proper_name_surname,0.0
81444,Tatar,proper_name_surname,0.0
81445,Tataris,proper_name_surname,0.0
81446,Tate,proper_name_surname,0.031
81447,Tatel,proper_name_surname,0.0
81448,Tatem,proper_name_surname,0.0
81449,Tates,proper_name_surname,0.0
81450,Tatevosian,proper_name_surname,0.0
81451,Tatge,proper_name_surname,0.0
81452,Tatham,proper_name_surname,0.001
81453,Tatiana,proper_name_male,0.005
81454,Tatis,proper_name_surname,0.0
81455,Tatlock,proper_name_surname,0.0
81456,Tatman,proper_name_surname,0.001
81457,Tatnall,proper_name_surname,0.0
81458,Tatom,proper_name_surname,0.001
81459,Taton,proper_name_surname,0.0
81460,Tator,proper_name_surname,0.0
81461,Tatro,proper_name_surname,0.002
81462,Tatsak,proper_name_surname,0.0
81463,Tatsapaugh,proper_name_surname,0.0
81464,Tatsch,proper_name_surname,0.0
81465,Tatsuhara,proper_name_surname,0.0
81466,Tatsuno,proper_name_surname,0.0
81467,Tatsuta,proper_name_surname,0.0
81468,Tatters,proper_name_surname,0.0
81469,Tattersall,proper_name_surname,0.0
81470,Tattershall,proper_name_surname,0.0
81471,Tatton,proper_name_surname,0.0
81472,Tattrie,proper_name_surname,0.0
81473,Tatu,proper_name_surname,0.0
81474,Tatum,proper_name_surname,0.011
81475,Tatyana,proper_name_male,0.001
81476,Taualii,proper_name_surname,0.0
81477,Tauares,proper_name_surname,0.0
81478,Tauarez,proper_name_surname,0.0
81479,Taub,proper_name_surname,0.001
81480,Taube,proper_name_surname,0.001
81481,Tauber,proper_name_surname,0.001
81482,Taubert,proper_name_surname,0.0
81483,Taublee,proper_name_surname,0.0
81484,Taubman,proper_name_surname,0.0
81485,Taucher,proper_name_surname,0.0
81486,Tauer,proper_name_surname,0.0
81487,Taul,proper_name_surname,0.001
81488,Taula,proper_name_surname,0.0
81489,Taulbee,proper_name_surname,0.001
81490,Taulman,proper_name_surname,0.0
81491,Taunton,proper_name_surname,0.001
81492,Taunya,proper_name_male,0.001
81493,Tauras,proper_name_surname,0.0
81494,Taurino,proper_name_surname,0.0
81495,Taus,proper_name_surname,0.0
81496,Tausch,proper_name_surname,0.0
81497,Tauscher,proper_name_surname,0.0
81498,Taussig,proper_name_surname,0.0
81499,Tauteoli,proper_name_surname,0.0
81500,Tautolo,proper_name_surname,0.0
81501,Tautuiaki,proper_name_surname,0.0
81502,Tauzin,proper_name_surname,0.0
81503,Tavakoli,proper_name_surname,0.0
81504,Tavana,proper_name_surname,0.0
81505,Tavano,proper_name_surname,0.0
81506,Tavares,proper_name_surname,0.004
81507,Tavarez,proper_name_surname,0.001
81508,Tavaris,proper_name_surname,0.0
81509,Tave,proper_name_surname,0.0
81510,Tavella,proper_name_surname,0.0
81511,Tavenner,proper_name_surname,0.0
81512,Tavera,proper_name_surname,0.001
81513,Taverab,proper_name_surname,0.0
81514,Taveras,proper_name_surname,0.002
81515,Taverna,proper_name_surname,0.0
81516,Taverner,proper_name_surname,0.0
81517,Tavernia,proper_name_surname,0.0
81518,Tavernier,proper_name_surname,0.0
81519,Taves,proper_name_surname,0.0
81520,Tavira,proper_name_surname,0.0
81521,Tavis,proper_name_surname,0.0
81522,Tavolacci,proper_name_surname,0.0
81523,Tavolario,proper_name_surname,0.0
81524,Tavolieri,proper_name_surname,0.0
81525,Tavorn,proper_name_surname,0.0
81526,Tawana,proper_name_male,0.007
81527,Tawanda,proper_name_male,0.004
81528,Tawanna,proper_name_male,0.003
81529,Tawil,proper_name_surname,0.0
81530,Tawna,proper_name_male,0.001
81531,Tawney,proper_name_surname,0.001
81532,Tawny,proper_name_male,0.002
81533,Tawnya,proper_name_male,0.004
81534,Tawwab,proper_name_surname,0.0
81535,Tawwater,proper_name_surname,0.0
81536,Tay,proper_name_surname,0.001
81537,Tayag,proper_name_surname,0.0
81538,Tayan,proper_name_surname,0.0
81539,Taybron,proper_name_surname,0.0
81540,Taydus,proper_name_surname,0.0
81541,Taylan,proper_name_surname,0.0
81542,Taylar,proper_name_surname,0.0
81543,Tayler,proper_name_surname,0.0
81544,Tayloe,proper_name_surname,0.0
81545,Taylor,proper_name_surname,0.311
81546,Taymon,proper_name_surname,0.0
81547,Tayna,proper_name_male,0.001
81548,Tayo,proper_name_surname,0.0
81549,Tayor,proper_name_surname,0.0
81550,Tays,proper_name_surname,0.0
81551,Tayse,proper_name_surname,0.0
81552,Tazelaar,proper_name_surname,0.0
81553,Tazewell,proper_name_surname,0.0
81554,Tazzara,proper_name_surname,0.0
81555,Tchakian,proper_name_surname,0.0
81556,Te,proper_name_surname,0.0
81557,Tea,proper_name_surname,0.001
81558,Teabo,proper_name_surname,0.0
81559,Teach,proper_name_surname,0.0
81560,Teachey,proper_name_surname,0.0
81561,Teachman,proper_name_surname,0.0
81562,Teachout,proper_name_surname,0.001
81563,Teaff,proper_name_surname,0.0
81564,Teaford,proper_name_surname,0.0
81565,Teagarden,proper_name_surname,0.0
81566,Teager,proper_name_surname,0.0
81567,Teagle,proper_name_surname,0.0
81568,Teague,proper_name_surname,0.01
81569,Teagues,proper_name_surname,0.0
81570,Teahan,proper_name_surname,0.0
81571,Teakell,proper_name_surname,0.0
81572,Teal,proper_name_surname,0.003
81573,Tealer,proper_name_surname,0.0
81574,Teall,proper_name_surname,0.0
81575,Teamer,proper_name_surname,0.0
81576,Teano,proper_name_surname,0.0
81577,Teaque,proper_name_surname,0.0
81578,Tear,proper_name_surname,0.0
81579,Teare,proper_name_surname,0.0
81580,Teas,proper_name_surname,0.0
81581,Teasdale,proper_name_surname,0.0
81582,Tease,proper_name_surname,0.0
81583,Teasley,proper_name_surname,0.001
81584,Teaster,proper_name_surname,0.0
81585,Teat,proper_name_surname,0.0
81586,Teater,proper_name_surname,0.0
81587,Teator,proper_name_surname,0.0
81588,Teats,proper_name_surname,0.0
81589,Tebar,proper_name_surname,0.0
81590,Tebay,proper_name_surname,0.0
81591,Tebbe,proper_name_surname,0.0
81592,Tebbetts,proper_name_surname,0.0
81593,Tebbs,proper_name_surname,0.0
81594,Tebeau,proper_name_surname,0.0
81595,Tebo,proper_name_surname,0.001
81596,Tebow,proper_name_surname,0.0
81597,Tecchio,proper_name_surname,0.0
81598,Techaira,proper_name_surname,0.0
81599,Techau,proper_name_surname,0.0
81600,Tecklenburg,proper_name_surname,0.0
81601,Tecson,proper_name_surname,0.0
81602,Tecuanhuey,proper_name_surname,0.0
81603,Ted,proper_name_male,0.064
81604,Tedder,proper_name_surname,0.002
81605,Teddick,proper_name_surname,0.0
81606,Teddy,proper_name_male,0.018
81607,Teder,proper_name_surname,0.0
81608,Tederous,proper_name_surname,0.0
81609,Tedeschi,proper_name_surname,0.001
81610,Tedesco,proper_name_surname,0.002
81611,Tedesko,proper_name_surname,0.0
81612,Tedford,proper_name_surname,0.001
81613,Tedrick,proper_name_surname,0.0
81614,Tedrow,proper_name_surname,0.001
81615,Tee,proper_name_surname,0.001
81616,Teece,proper_name_surname,0.0
81617,Teed,proper_name_surname,0.001
81618,Teegarden,proper_name_surname,0.001
81619,Teehan,proper_name_surname,0.0
81620,Teehee,proper_name_surname,0.0
81621,Teekasingh,proper_name_surname,0.0
81622,Teel,proper_name_surname,0.004
81623,Teele,proper_name_surname,0.0
81624,Teem,proper_name_surname,0.0
81625,Teemer,proper_name_surname,0.0
81626,Teems,proper_name_surname,0.001
81627,Teena,proper_name_male,0.004
81628,Teepe,proper_name_surname,0.0
81629,Teeple,proper_name_surname,0.001
81630,Teeples,proper_name_surname,0.0
81631,Teer,proper_name_surname,0.001
81632,Tees,proper_name_surname,0.0
81633,Teesdale,proper_name_surname,0.0
81634,Teet,proper_name_surname,0.0
81635,Teeter,proper_name_surname,0.003
81636,Teeters,proper_name_surname,0.001
81637,Teets,proper_name_surname,0.001
81638,Teetz,proper_name_surname,0.0
81639,Tefera,proper_name_surname,0.0
81640,Tefertiller,proper_name_surname,0.0
81641,Teffeteller,proper_name_surname,0.0
81642,Tefft,proper_name_surname,0.001
81643,Tegan,proper_name_male,0.001
81644,Tegarden,proper_name_surname,0.0
81645,Tegeler,proper_name_surname,0.0
81646,Tegenkamp,proper_name_surname,0.0
81647,Tegethoff,proper_name_surname,0.0
81648,Tegner,proper_name_surname,0.0
81649,Tegtmeier,proper_name_surname,0.0
81650,Tegtmeyer,proper_name_surname,0.0
